,national_inv,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
641103,317.0,0.0,0.0,0.0,22.0,62.0,105.0,155.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
355329,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.98,0,0,0,1,0,0
1181909,310.0,211.0,373.0,481.0,123.0,288.0,565.0,835.0,0,0.0,0.73,0.78,0,0,0,1,0,0
298515,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.78,0,0,0,1,0,0
1483267,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.69,1,0,1,1,0,0
1280140,12.0,0.0,0.0,0.0,2.0,3.0,4.0,10.0,0,0.0,0.96,0.95,1,0,0,1,0,0
655096,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.66,0,0,0,1,0,0
487521,110.0,0.0,0.0,0.0,5.0,23.0,74.0,121.0,0,0.0,0.97,0.9,0,0,1,1,0,0
852387,12.0,60.0,92.0,124.0,11.0,42.0,69.0,81.0,0,0.0,0.26,0.34,0,0,0,1,0,0
1564847,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.37,0.34,0,0,0,1,0,0
677165,4.0,3.0,6.0,9.0,2.0,4.0,7.0,10.0,0,0.0,0.54,0.56,1,0,0,1,0,0
444994,6.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0.0,0.99,0.99,0,0,0,1,0,0
512211,3.0,0.0,0.0,0.0,4.0,11.0,18.0,20.0,0,0.0,0.73,0.78,1,0,0,1,0,0
1147568,20.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,0,0.0,0.98,0.98,0,0,1,1,0,0
1210368,480.0,708.0,1434.0,2082.0,285.0,790.0,1536.0,2285.0,0,0.0,0.95,0.97,0,0,0,1,0,0
41446,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.85,0.92,1,0,1,1,0,0
346600,504.0,504.0,1260.0,1932.0,248.0,733.0,1476.0,2704.0,0,0.0,0.83,0.86,0,0,0,1,0,0
1293677,37.0,0.0,0.0,0.0,2.0,7.0,14.0,23.0,0,0.0,0.76,0.86,0,0,0,1,0,0
733513,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.86,0.69,0,0,0,1,0,0
353019,55.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.9,0.7,1,0,0,1,0,0
549466,808.0,360.0,760.0,1160.0,219.0,674.0,1455.0,2197.0,0,0.0,0.99,0.99,0,0,0,1,0,0
1509577,3.0,1120.0,1120.0,1120.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,0
400099,8.0,0.0,0.0,0.0,0.0,2.0,15.0,15.0,0,0.0,0.98,0.98,0,0,0,1,0,0
13211,356.0,0.0,0.0,0.0,28.0,70.0,145.0,220.0,0,0.0,1.0,0.83,0,0,0,1,0,0
1379593,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.79,0,0,0,1,0,0
762603,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.86,0.77,0,0,0,1,0,0
1036923,292.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.58,0,0,1,1,0,0
1312496,55.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0,0.0,0.97,0.96,1,0,0,1,0,0
425259,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.99,0.98,0,0,0,1,0,0
138019,268.0,300.0,650.0,1050.0,102.0,357.0,632.0,891.0,0,0.0,0.51,0.47,0,0,0,1,0,0
650264,8.0,0.0,0.0,10.0,0.0,3.0,4.0,4.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1631429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.85,0,0,0,1,0,0
511179,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1270127,84.0,96.0,192.0,288.0,56.0,140.0,240.0,357.0,0,0.0,0.58,0.57,0,0,0,1,0,0
760012,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.79,0,0,0,1,0,0
1349629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.76,0,0,0,1,0,0
269653,1521.0,2000.0,2000.0,2000.0,455.0,890.0,1346.0,2360.0,0,0.0,0.82,0.91,0,0,0,1,0,0
471143,278.0,25.0,105.0,231.0,113.0,480.0,866.0,1252.0,0,0.0,0.93,0.74,0,0,0,1,0,0
1620151,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.67,0,0,0,1,0,0
1627353,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0.96,0,0,0,1,0,0
1647961,125.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,0,0.0,0.98,0.95,1,0,0,0,0,0
535858,1572.0,46.0,446.0,446.0,167.0,1578.0,2582.0,3845.0,0,0.0,0.9,0.94,0,0,0,1,0,0
1023209,0.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,0,0.0,0.78,0.78,0,0,1,1,0,0
690921,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.68,0,0,0,1,0,0
936536,2.0,3.0,4.0,6.0,1.0,3.0,5.0,7.0,0,0.0,0.86,0.86,0,0,0,1,0,0
139971,45.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0,0.0,0.91,0.77,1,0,0,1,0,0
1535576,59.0,33.0,61.0,117.0,15.0,48.0,105.0,136.0,0,0.0,0.9,0.95,0,0,0,1,0,0
372171,10.0,40.0,80.0,100.0,12.0,32.0,52.0,80.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1418825,54.0,30.0,60.0,90.0,13.0,38.0,50.0,62.0,0,0.0,0.66,0.33,1,0,0,1,0,0
233541,360.0,24.0,24.0,48.0,1.0,15.0,32.0,49.0,0,0.0,0.89,0.95,0,0,0,1,0,0
1406152,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.65,0,0,0,1,0,0
894938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.84,0,0,0,1,0,0
267540,3114.0,0.0,0.0,0.0,93.0,827.0,1217.0,1663.0,0,0.0,0.9,0.92,0,0,0,1,0,0
806043,103.0,0.0,0.0,0.0,40.0,155.0,395.0,580.0,0,0.0,0.86,0.84,0,0,1,1,0,0
324297,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0.73,0.78,0,0,0,1,0,0
1519591,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.7,1,0,0,1,0,0
1171750,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.96,0.96,0,0,1,1,0,0
313828,6.0,4.0,8.0,12.0,0.0,1.0,4.0,7.0,0,0.0,0.78,0.78,0,0,0,1,0,0
415865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,0.0,0,0,0,1,0,0
714078,9.0,8.0,18.0,22.0,4.0,12.0,19.0,28.0,0,0.0,0.73,0.78,0,0,0,1,0,0
690483,766.0,0.0,0.0,0.0,29.0,151.0,407.0,651.0,0,0.0,0.61,0.59,0,0,0,1,0,0
1073142,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
1481255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
592695,24.0,16.0,48.0,64.0,6.0,16.0,28.0,38.0,0,0.0,0.99,0.96,0,0,0,1,0,0
537708,28.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,0,0.0,1.0,1.0,0,0,0,1,0,0
323793,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.78,0,0,0,1,0,0
1119346,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,0,0,0,1,0,0
1356488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
929609,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
843812,79.0,0.0,128.0,128.0,10.0,29.0,62.0,100.0,0,0.0,0.0,0.0,0,0,0,0,0,0
1385035,24.0,12.0,24.0,24.0,5.0,13.0,28.0,41.0,0,0.0,0.86,0.84,0,0,0,1,0,0
1215014,327.0,0.0,0.0,0.0,22.0,220.0,254.0,353.0,0,0.0,0.99,0.91,0,0,0,1,0,0
1205877,220.0,100.0,100.0,200.0,29.0,94.0,227.0,366.0,0,0.0,0.94,0.88,0,0,0,1,0,0
183191,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0,0.0,0.78,0.78,0,0,0,1,0,0
1338262,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1,0,0,1,0,0
646744,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.77,0.73,0,0,0,1,0,0
1042511,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.93,0,0,0,1,0,0
1059515,152.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,0.32,0.27,0,0,0,1,0,0
1178962,21.0,0.0,0.0,0.0,1.0,4.0,5.0,7.0,0,0.0,0.73,0.76,1,0,0,1,0,0
123214,21.0,0.0,0.0,9.0,3.0,8.0,15.0,26.0,0,0.0,0.76,0.72,0,0,0,1,0,0
365702,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
405054,48.0,0.0,0.0,0.0,4.0,20.0,33.0,59.0,0,0.0,0.99,0.98,0,0,0,1,0,0
641384,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.66,0.63,0,0,0,1,0,0
77779,1096.0,0.0,0.0,0.0,35.0,87.0,203.0,324.0,0,0.0,0.73,0.7,0,0,0,1,0,0
1167712,112.0,40.0,80.0,120.0,21.0,70.0,146.0,216.0,0,0.0,1.0,0.99,0,0,0,1,0,0
1102475,6.0,0.0,0.0,2.0,1.0,3.0,7.0,10.0,0,0.0,0.99,0.81,0,0,0,1,0,0
700471,15.0,0.0,14.0,21.0,11.0,16.0,30.0,50.0,0,0.0,0.95,0.89,0,0,0,1,0,0
421313,4.0,0.0,0.0,5.0,0.0,1.0,3.0,3.0,0,0.0,1.0,0.92,0,0,0,1,0,0
420836,36.0,0.0,0.0,0.0,1.0,3.0,8.0,11.0,0,0.0,0.99,0.99,0,0,1,1,0,0
1732,22.0,0.0,0.0,0.0,1.0,5.0,7.0,11.0,0,0.0,0.97,0.95,1,0,1,1,0,0
273710,11.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,0,5.0,0.96,0.85,1,0,0,1,0,0
661901,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1,0,0
1014269,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.48,0.48,1,0,0,1,0,0
580304,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.98,0,0,0,1,0,0
1634046,2.0,10.0,10.0,10.0,8.0,8.0,9.0,9.0,0,0.0,0.72,0.85,1,0,0,1,0,0
1323684,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.89,0.9,0,0,0,1,0,0
1398099,16.0,36.0,96.0,144.0,9.0,44.0,78.0,107.0,0,0.0,1.0,1.0,0,0,0,1,0,0
383852,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.96,0,0,1,1,0,0
1128615,42.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0.44,0.43,0,0,0,1,0,0
1075255,1449.0,0.0,0.0,0.0,60.0,192.0,334.0,524.0,0,0.0,0.91,0.76,0,0,0,1,0,0
313367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.98,0,0,0,1,0,0
29732,19430.0,0.0,0.0,0.0,65.0,318.0,668.0,1129.0,0,0.0,0.21,0.63,1,0,1,0,0,0
615424,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.99,0.97,0,0,0,1,0,0
326451,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.8,0,0,0,1,0,0
1610808,16.0,30.0,75.0,105.0,9.0,27.0,27.0,27.0,0,0.0,0.48,0.75,0,0,0,1,0,0
1297670,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,1,0,0,1,0,0
1459075,69.0,122.0,122.0,190.0,11.0,53.0,101.0,176.0,0,0.0,0.75,0.72,0,0,1,1,0,0
198840,0.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.94,1,0,0,1,0,0
668652,959.0,692.0,692.0,692.0,0.0,0.0,3.0,9.0,0,0.0,1.0,1.0,0,0,0,1,0,0
1188207,11.0,16.0,32.0,36.0,5.0,11.0,24.0,46.0,0,0.0,0.66,0.69,0,0,0,1,0,0
1166041,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.93,1,0,0,1,0,0
1543651,1.0,14.0,18.0,22.0,2.0,9.0,18.0,20.0,0,0.0,0.08,0.03,0,0,0,1,0,0
534584,32.0,21.0,60.0,95.0,5.0,36.0,98.0,132.0,0,0.0,0.79,0.87,0,0,0,1,0,0
362290,44.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,0,0.0,0.33,0.2,0,0,0,1,0,0
193091,188.0,0.0,0.0,0.0,5.0,17.0,35.0,41.0,0,0.0,0.77,0.84,0,0,0,1,0,0
567355,33.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0,0.0,0.99,0.99,0,0,0,1,0,0
1515986,80.0,11.0,88.0,165.0,20.0,73.0,145.0,216.0,0,0.0,0.88,0.84,0,0,0,1,0,0
810616,82.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,0,0.0,1.0,0.99,1,0,0,1,0,0
870204,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.49,0,0,0,1,0,0
1556581,62.0,14.0,42.0,70.0,10.0,34.0,74.0,118.0,0,0.0,0.36,0.44,0,0,0,1,0,0
890041,39.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,0,0.0,-99.0,-99.0,0,0,0,0,0,0
14105,15.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0,0.0,0.98,0.96,0,0,0,1,0,0
106372,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.86,0.84,0,0,0,1,0,0
187346,19831.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
259739,23.0,27.0,27.0,27.0,2.0,18.0,21.0,26.0,0,0.0,0.86,0.84,1,0,0,1,0,0
1233819,79.0,20.0,20.0,60.0,10.0,27.0,62.0,105.0,0,0.0,0.15,0.34,0,0,0,1,0,0
1549892,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.73,0.78,1,0,0,1,0,0
974104,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.87,0,0,1,1,0,0
1403966,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0.15,0.1,0,0,0,1,0,0
34915,2.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,0,0.0,0.83,0.85,0,0,0,1,0,0
1172404,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.68,1,0,0,1,0,0
11801,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.63,1,0,0,1,0,0
1600581,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.66,0,0,0,1,0,0
145035,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.22,0.15,1,0,0,1,0,0
41819,6985.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,0,0.0,0.9,0.94,0,0,0,1,0,0
760502,15.0,78.0,164.0,252.0,2.0,9.0,15.0,22.0,0,0.0,0.26,0.37,0,0,0,1,0,0
1345999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.9,0,0,0,1,0,0
543916,1492.0,500.0,500.0,1000.0,169.0,530.0,1074.0,1766.0,0,0.0,0.94,0.97,0,0,0,1,0,0
1199030,10.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,0.0,0.44,0.66,1,0,0,1,0,0
195714,990.0,0.0,0.0,0.0,0.0,10.0,50.0,100.0,0,0.0,1.0,0.85,1,0,1,1,0,0
1147750,127.0,0.0,0.0,0.0,2.0,7.0,13.0,16.0,0,0.0,0.96,0.94,0,0,0,1,0,0
433194,152.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0,0.0,0.88,0.65,0,0,0,1,0,0
291742,383.0,210.0,540.0,840.0,126.0,336.0,337.0,337.0,0,0.0,0.75,0.72,0,0,1,1,0,0
1641832,7.0,49.0,74.0,74.0,6.0,25.0,48.0,69.0,0,0.0,1.0,0.94,0,0,0,1,0,0
248981,45.0,0.0,0.0,0.0,5.0,9.0,19.0,26.0,0,0.0,0.73,0.77,1,0,0,1,0,0
556287,7498.0,0.0,0.0,5000.0,0.0,26.0,79.0,564.0,0,0.0,1.0,0.97,0,0,0,1,0,0
982676,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.82,0,0,0,1,0,0
1253474,15.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,0,0.0,0.68,0.64,0,0,0,1,0,0
1517549,34350.0,16630.0,33260.0,41580.0,3399.0,16869.0,31666.0,48934.0,0,0.0,1.0,1.0,0,0,0,1,0,0
1104132,66.0,0.0,0.0,21.0,3.0,7.0,27.0,44.0,0,0.0,0.87,0.81,0,0,1,1,0,0
1173442,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.94,0,0,0,1,0,0
50478,0.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.51,0.47,1,0,0,1,0,0
1145745,139.0,0.0,0.0,0.0,0.0,4.0,16.0,23.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
1029738,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,0
1228177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,1,1,0,0
1032919,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.79,0,0,0,1,0,0
290483,21.0,0.0,0.0,14.0,1.0,4.0,5.0,9.0,0,0.0,0.82,0.79,0,0,0,1,0,0
41519,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.84,1,0,0,1,0,0
254877,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.58,0.58,1,0,0,1,0,0
170888,445.0,372.0,732.0,1164.0,128.0,406.0,974.0,1482.0,0,0.0,0.76,0.77,0,0,0,1,0,0
844204,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.81,0,0,0,1,0,0
1062461,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.95,0,0,0,1,0,0
835171,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,0,0,0
1648461,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
1111315,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.9,0,0,0,1,0,0
578116,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.92,0.92,0,0,0,1,0,0
1021684,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0,0.0,0.77,0.73,0,0,0,1,0,0
1103137,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.96,1,0,0,1,0,0
931868,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.84,0.77,0,0,0,1,0,0
1259219,198.0,1184.0,1184.0,2073.0,0.0,0.0,0.0,0.0,0,0.0,0.71,0.66,0,0,0,1,0,0
960503,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0.0,-99.0,-99.0,0,0,0,1,0,0
1104571,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0,0.0,0.5,0.46,1,0,0,1,0,0
158456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.75,0,0,1,1,0,0
901925,6.0,22.0,40.0,56.0,3.0,15.0,20.0,27.0,0,0.0,0.85,0.83,0,0,0,1,0,0
1381297,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.22,0.14,1,0,0,1,0,0
338710,4.0,0.0,20.0,20.0,1.0,5.0,16.0,17.0,0,0.0,0.73,0.77,0,0,1,1,0,0
412524,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,1.0,0.97,1,0,0,1,0,0
1508886,48.0,0.0,0.0,0.0,1.0,2.0,6.0,8.0,0,0.0,1.0,0.98,0,0,0,1,0,0
887695,14.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0,0.0,0.44,0.38,0,0,0,1,0,0
464252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.95,0.97,0,0,0,1,0,0
660745,1335.0,516.0,749.0,1091.0,96.0,422.0,898.0,1439.0,0,2.0,0.61,0.58,0,0,0,1,0,0
787715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,0,0,0,1,0,0
256206,48.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,0,0.0,0.87,0.7,0,0,0,1,0,0
1602523,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.88,0,0,0,1,0,0
1425206,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.54,0.48,0,0,0,1,0,0
231242,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.43,0.45,0,0,1,1,0,0
163878,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,1,0,0,1,0,0
487076,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0.98,0,0,0,1,0,0
1213541,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.79,0,0,0,1,0,0
173136,109.0,29.0,140.0,230.0,17.0,103.0,245.0,343.0,0,0.0,0.99,0.96,0,0,0,1,0,0
545854,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.84,0.83,0,0,0,1,0,0
85633,4.0,1.0,2.0,2.0,2.0,3.0,6.0,8.0,0,0.0,0.99,0.99,0,0,0,1,0,0
504832,18.0,0.0,0.0,12.0,2.0,3.0,6.0,8.0,0,0.0,0.92,0.91,1,0,0,1,0,0
783786,250.0,210.0,210.0,210.0,0.0,0.0,0.0,0.0,0,0.0,0.58,0.58,1,0,0,1,0,0
18419,64.0,240.0,360.0,480.0,36.0,184.0,299.0,431.0,0,0.0,0.73,0.69,0,0,0,1,0,0
834464,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.82,0,0,0,1,0,0
794680,41.0,42.0,114.0,180.0,1.0,21.0,110.0,188.0,0,0.0,0.66,0.66,0,0,1,1,0,0
66986,9.0,0.0,0.0,24.0,0.0,1.0,4.0,7.0,0,0.0,0.28,0.57,0,0,0,1,0,0
935327,23.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0,0.0,0.7,0.66,0,0,0,1,0,0
191695,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.73,0.78,0,0,0,1,0,0
1686086,78.0,46.0,90.0,134.0,20.0,79.0,153.0,206.0,0,0.0,0.53,0.51,0,0,0,1,0,0
1289470,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.35,0.37,0,0,0,1,0,0
1590430,21.0,0.0,7.0,13.0,1.0,5.0,17.0,30.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1425779,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
462686,2301.0,1630.0,4510.0,7060.0,709.0,1681.0,3507.0,6415.0,0,0.0,0.88,0.64,0,0,0,1,0,0
1436503,8.0,2.0,9.0,17.0,2.0,6.0,17.0,22.0,0,0.0,0.99,0.98,0,0,0,1,0,0
57536,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.81,0,0,0,1,0,0
1614973,224.0,103.0,206.0,309.0,54.0,168.0,300.0,420.0,0,0.0,0.99,0.98,0,0,0,1,0,0
1650277,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.75,0,0,0,1,0,0
1305487,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.89,0.96,0,0,0,1,0,0
870534,34.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,0,0.0,0.89,0.9,0,0,0,1,0,0
623632,110.0,0.0,20.0,50.0,4.0,30.0,63.0,96.0,0,0.0,0.87,0.7,0,0,0,1,0,0
614262,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.98,0.93,1,0,0,1,0,0
75189,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.99,0,0,0,1,0,0
436592,4860.0,0.0,0.0,0.0,12.0,12.0,17.0,17.0,0,0.0,0.94,0.87,1,0,0,0,0,0
154151,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.97,0,0,0,1,0,0
503819,104.0,205.0,365.0,520.0,58.0,123.0,223.0,269.0,0,0.0,0.91,0.68,1,0,0,1,0,0
57027,46.0,200.0,200.0,200.0,5.0,21.0,25.0,53.0,0,0.0,0.97,0.98,0,0,0,1,0,0
1575693,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.37,0.36,0,0,0,1,0,0
563825,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,1,0,0
378847,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.39,0.62,0,0,1,1,0,0
637672,6.0,10.0,20.0,20.0,0.0,10.0,17.0,21.0,0,0.0,0.73,0.78,0,0,0,1,0,0
624480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.13,0,0,0,1,0,0
39262,5.0,0.0,0.0,6.0,1.0,2.0,5.0,10.0,0,0.0,0.98,0.97,0,0,0,1,0,0
